 #written on  7Aug2021 at 23:09:39 
 #---------------------------------------------------- MONTECARLO ----------------------------------------------------#
 #  Temp    Shell   Atom1   Type1   Atom2   Type2   <\sum_{ij} Si.Sj/N>   <\sum_{ij}|Si.Sj|/N>   <|\sum_{ij}Si.Sj|/N> #
 #--------------------------------------------------------------------------------------------------------------------#
  34.3810     6      Mn       1      Mn       1        -0.076044424           0.511997315             0.266275115
  34.3810     7      Mn       1      Mn       1         0.069087376           0.511301342             0.264872604
  35.4286     1      Mn       1      Mn       1        -0.777523657           0.781127003             0.777523657
  35.4286     2      Mn       1      Mn       1        -0.098215734           0.513072661             0.257468916
  35.4286     3      Mn       1      Mn       1         0.670888687           0.687458086             0.670888687
  35.4286     4      Mn       1      Mn       1         0.081625337           0.510997054             0.253704893
  35.4286     5      Mn       1      Mn       1        -0.646811582           0.669438549             0.646811582
  35.4286     6      Mn       1      Mn       1        -0.071643298           0.510076410             0.251515914
  35.4286     7      Mn       1      Mn       1         0.064446577           0.509405596             0.250123076
  36.4762     1      Mn       1      Mn       1        -0.770090940           0.774448927             0.770090940
  36.4762     2      Mn       1      Mn       1        -0.097078777           0.511562695             0.244036427
  36.4762     3      Mn       1      Mn       1         0.660021491           0.679283675             0.660021491
  36.4762     4      Mn       1      Mn       1         0.079899059           0.509469967             0.240025731
  36.4762     5      Mn       1      Mn       1        -0.635184131           0.661245906             0.635184131
  36.4762     6      Mn       1      Mn       1        -0.069593235           0.508558650             0.237720182
  36.4762     7      Mn       1      Mn       1         0.062150242           0.507895749             0.236271555
  37.5238     1      Mn       1      Mn       1        -0.762529111           0.767756972             0.762529111
  37.5238     2      Mn       1      Mn       1        -0.092587259           0.509685832             0.229110250
  37.5238     3      Mn       1      Mn       1         0.648953034           0.671214052             0.648953034
  37.5238     4      Mn       1      Mn       1         0.074824748           0.507662796             0.224957817
  37.5238     5      Mn       1      Mn       1        -0.623337280           0.653202183             0.623337280
  37.5238     6      Mn       1      Mn       1        -0.064211564           0.506816373             0.222618953
  37.5238     7      Mn       1      Mn       1         0.056519807           0.506197142             0.221161144
  38.5714     1      Mn       1      Mn       1        -0.754840217           0.761064643             0.754840217
  38.5714     2      Mn       1      Mn       1        -0.091540826           0.508706224             0.216526801
  38.5714     3      Mn       1      Mn       1         0.637668311           0.663262314             0.637668311
  38.5714     4      Mn       1      Mn       1         0.073131735           0.506675281             0.212041844
  38.5714     5      Mn       1      Mn       1        -0.611243293           0.645305365             0.611243293
  38.5714     6      Mn       1      Mn       1        -0.062151647           0.505841043             0.209558455
  38.5714     7      Mn       1      Mn       1         0.054188494           0.505234974             0.208023522
  39.6190     1      Mn       1      Mn       1        -0.747019482           0.754380292             0.747019482
