 #written on  1Dec2019 at 16:58:59 
 #---------------------------------------------------- MONTECARLO ----------------------------------------------------#
 #  Temp    Shell   Atom1   Type1   Atom2   Type2   <\sum_{ij} Si.Sj/N>   <\sum_{ij}|Si.Sj|/N>   <|\sum_{ij}Si.Sj|/N> #
 #--------------------------------------------------------------------------------------------------------------------#
  75.1489     3      Ni       1      Ni       1        -0.221348058           0.518248362             0.221348058
  75.1489     4      Ni       1      Ni       1        -0.221249526           0.518413701             0.221251164
  76.7660     1      Ni       1      Ni       1        -0.004451673           0.500025800             0.021628704
  76.7660     2      Ni       1      Ni       1        -0.002707990           0.500627687             0.014017204
  76.7660     3      Ni       1      Ni       1        -0.213154302           0.516953550             0.213154316
  76.7660     4      Ni       1      Ni       1        -0.213233524           0.517158891             0.213236212
  78.3830     1      Ni       1      Ni       1        -0.004437722           0.499970519             0.021756606
  78.3830     2      Ni       1      Ni       1        -0.002745848           0.500654146             0.014209228
  78.3830     3      Ni       1      Ni       1        -0.205539635           0.515735300             0.205539635
  78.3830     4      Ni       1      Ni       1        -0.206345590           0.516029467             0.206350182
  80.0000     1      Ni       1      Ni       1        -0.004352765           0.500095668             0.022020265
  80.0000     2      Ni       1      Ni       1        -0.002697647           0.500616042             0.014260832
  80.0000     3      Ni       1      Ni       1        -0.198318140           0.514673773             0.198318140
  80.0000     4      Ni       1      Ni       1        -0.199497950           0.515015527             0.199503393
