 #written on  7Aug2021 at 23:08:01 
 #---------------------------------------------------- MONTECARLO ----------------------------------------------------#
 #  Temp    Shell   Atom1   Type1   Atom2   Type2   <\sum_{ij} Si.Sj/N>   <\sum_{ij}|Si.Sj|/N>   <|\sum_{ij}Si.Sj|/N> #
 #--------------------------------------------------------------------------------------------------------------------#
  15.9224     6      Mn       1      Mn       1        -0.138609577           0.641444259             0.604390922
  15.9224     7      Mn       1      Mn       1         0.135198679           0.640760287             0.603641714
  16.6848     1      Mn       1      Mn       1        -0.899946665           0.899951047             0.899946665
  16.6848     2      Mn       1      Mn       1        -0.164449667           0.634630652             0.591718811
  16.6848     3      Mn       1      Mn       1         0.850278033           0.850370817             0.850278033
  16.6848     4      Mn       1      Mn       1         0.156467530           0.632787354             0.589782331
  16.6848     5      Mn       1      Mn       1        -0.838852465           0.839031248             0.838852465
  16.6848     6      Mn       1      Mn       1        -0.151219505           0.631607217             0.588461629
  16.6848     7      Mn       1      Mn       1         0.147661506           0.630827103             0.587602748
  17.4862     1      Mn       1      Mn       1        -0.894993690           0.895001285             0.894993690
  17.4862     2      Mn       1      Mn       1        -0.160700793           0.625550513             0.577359959
  17.4862     3      Mn       1      Mn       1         0.842960230           0.843101835             0.842960230
  17.4862     4      Mn       1      Mn       1         0.152377460           0.623665310             0.575362445
  17.4862     5      Mn       1      Mn       1        -0.831002953           0.831268231             0.831002953
  17.4862     6      Mn       1      Mn       1        -0.146931471           0.622470954             0.574003576
  17.4862     7      Mn       1      Mn       1         0.143230595           0.621681104             0.573121283
  18.3260     1      Mn       1      Mn       1        -0.889778299           0.889791259             0.889778299
  18.3260     2      Mn       1      Mn       1        -0.169848235           0.615697146             0.560280343
  18.3260     3      Mn       1      Mn       1         0.835252625           0.835465711             0.835252625
  18.3260     4      Mn       1      Mn       1         0.161165027           0.613602572             0.558008769
  18.3260     5      Mn       1      Mn       1        -0.822731662           0.823119775             0.822731662
  18.3260     6      Mn       1      Mn       1        -0.155503323           0.612299496             0.556477061
